     Name                   RA                    DEC          Redshift  Classification 
  2019cdd         169.20515375        46.911023027777            0.0529            SNIa 
  2019cdc      212.20473499999        35.614274083333           0.02777            SNIa 
  2019cae      126.26221249999        41.051574499999              0.06            SNIa 
  2019bzl      189.29761249999        -17.75789808333              0.03            SNIa 
  2019byw      256.28579416666              7.9905695           0.03034            SNIa 
  2019byv      257.15202499999        21.781086888888            0.0575            SNIa 
  2019byc          80.96422125        8.9164638055555             0.072            SNIa 
  2019bwr         162.72521625        17.836270388888              0.09            SNIa 
  2019bwm      102.82683291666              49.883581            0.0195            SNIa 
  2019bwh      120.69369541666              62.715216              0.07            SNIa 
  2019bvt      277.20179208333              50.373169            0.0169            SNIa 
  2019bvo      210.01807999999               5.691768           0.08099            SNIa 
  2019bvn      158.37567541666        -14.96083888888             0.063            SNIa 
  2019bvd      262.75902708333        71.867526694444              0.06            SNIa 
  2019bus      217.35710874999        16.682060055555              0.09            SNIa 
  2019buq      222.79908749999        -9.438848194444             0.039            SNIa 
  2019buj      212.68119874999        54.614016444444              0.04            SNIa 
  2019btu      114.85458083333        31.037503805555             0.086            SNIa 
  2019btt      126.81632208333               -0.20855              0.09            SNIa 
  2019btp      265.85845166666        5.6386641388888             0.042            SNIa 
  2019btg      241.59872791666        27.391618194444             0.072            SNIa 
  2019bss      162.89737624999        41.136934944444             0.095            SNIa 
  2019bsr      250.37465749999        72.944720111111             0.062            SNIa 
  2019bsp      141.36174999999                58.3142             0.042            SNIa 
  2019brd      150.78005708333              3.3516855             0.058            SNIa 
  2019brc      141.88209541666        5.6531402222222               0.1            SNIa 
  2019brb      102.21974666666              19.351818             0.071            SNIa 
  2019bpf      185.42194374999        31.708902055555              0.05            SNIa 
  2019bpe      212.18529208333              29.050569             0.075            SNIa 
  2019bpc      188.68233291666              46.958861             0.024            SNIa 
  2019bow      222.71674833333        49.029508388888             0.079            SNIa 
  2019bon      122.24856416666        16.819271611111            0.0802            SNIa 
  2019bnu      200.51760624999        22.269824694444           0.06075            SNIa 
  2019bly      144.86771541666             22.1620775              0.08            SNIa 
  2019blt      121.62641624999        -2.743656388888              0.07            SNIa 
  2019blp      248.60606208333        11.613821666666            0.0501            SNIa 
  2019blm      129.83411833333        17.188046305555             0.067            SNIa 
  2019bkh      197.23906041666        28.281244111111          0.019512            SNIa 
  2019bjz      240.54903833333        15.918127499999             0.033            SNIa 
  2019bjp      231.69454999999        18.751337111111              0.09            SNIa 
  2019bis      181.12838708333              23.857186             0.088            SNIa 
  2019bim      181.78074083333        1.3808170277777              0.09            SNIa 
  2019bik      177.47562666666        8.5658921111111            0.0777            SNIa 
  2019big      200.85458291666              70.865561             0.051            SNIa 
  2019bhe          180.9419475        -8.065866305555             0.088            SNIa 
  2019bgn         124.64167125        -2.313897944444              0.05            SNIa 
  2019bgk      177.73362541666        36.504275694444            0.0896            SNIa 
  2019bge            37.459425        32.053386694444             0.063            SNIa 
